ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,Νέα Δημοκρατία,ΒΡΕΚΟΣ ΦΩΤΙΟΣ του Αποστόλου,ΚΩΤΣΟΣ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,ΝΤΑΛΝΤΑΝΗ ΑΙΚΑΤΕΡΙΝΗ (ΚΑΤΕΡΙΝΑ) του Δημητρίου,ΣΚΟΝΔΡΑ ΑΣΗΜΙΝΑ του Κωνσταντίνου,ΣΠΑΝΙΑΣ ΑΡΙΣΤΟΤΕΛΗΣ (ΤΕΛΗΣ) του Γεωργίου,ΤΣΙΑΡΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Αλεξάνδρου,ΣΥΡΙΖΑ,ΑΓΟΡΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Θεοχάρη,ΒΑΪΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Αθανασίου,ΚΑΤΣΑΒΡΙΑ-ΣΙΩΡΟΠΟΥΛΟΥ ΧΡΥΣΟΥΛΑ του Αθανασίου,ΚΟΥΚΟΥΜΤΖΗ ΑΓΟΡΗ (ΡΟΥΛΑ) του Κωνσταντίνου,ΜΙΧΑΛΑΚΗΣ ΝΙΚΟΛΑΟΣ του Ηλία,ΤΕΝΤΟΛΟΥΡΗ ΑΓΓΕΛΙΚΗ του Δημητρίου,ΠΑΣΟΚ-Κίνημα Αλλαγής,ΕΥΘΥΜΙΑΔΗΣ ΝΙΚΟΛΑΟΣ του Κωνσταντίνου,ΚΟΝΤΑΚΤΣΗΣ ΠΑΝΑΓΙΩΤΗΣ του Χρήστου,ΜΠΑΚΑΛΑΚΟΥ ΣΩΤΗΡΙΑ του Χρήστου,ΝΤΑΛΗ ΑΝΔΡΟΝΙΚΗ (ΝΙΚΗ) του Ηλία,ΠΑΠΑΓΕΩΡΓΙΟΥ ΣΩΤΗΡΙΟΣ του Δημητρίου,ΠΑΠΑΔΟΠΟΥΛΟΣ ΧΑΡΑΛΑΜΠΟΣ (ΜΠΑΜΠΗΣ) του Στεφάνου,Κ.Κ.Ε.,ΑΓΓΕΛΟΥ ΛΗΔΑ ΞΕΝΙΑ του Δημητρίου,ΓΑΖΟΣ ΕΚΤΟΡΑΣ του Χρήστου,ΜΠΟΥΤΑ ΠΗΝΕΛΟΠΗ (ΠΟΠΗ) του Ευαγγέλου,ΤΕΓΟΣ ΝΙΚΟΛΑΟΣ του Χρήστου,ΤΖΟΚΑΣ ΠΑΝΑΓΙΩΤΗΣ του Κοσμά,ΤΣΙΟΥΤΡΑΣ ΙΩΑΝΝΗΣ του Ευαγγέλου,Ελληνική Λύση - Κ. Βελόπουλος,ΑΓΓΕΛΟΠΟΥΛΟΣ ΣΠΥΡΙΔΩΝ του Χρήστου,ΓΚΑΡΑΒΕΛΟΣ ΑΘΑΝΑΣΙΟΣ του Στέφανου,ΛΑΠΠΑΣ ΣΩΚΡΑΤΗΣ του Χρήστου,ΠΑΠΠΑ ΣΤΥΛΙΑΝΗ του Γεωργίου,ΣΑΒΒΙΔΟΥ ΕΙΡΗΝΗ του Παντελή,ΤΣΙΡΙΚΑΣ ΑΘΑΝΑΣΙΟΣ του Παναγιώτη,ΜέΡΑ25-ΣΥΜΜΑΧΙΑ ΓΙΑ ΤΗ ΡΗΞΗ,ΚΛΗΜΟΠΟΥΛΟΣ ΑΛΕΞΑΝΔΡΟΣ του Στέργιου,ΜΠΟΥΚΟΥΒΑΛΑΣ ΓΕΩΡΓΙΟΣ του Ηλία,ΞΗΡΟΦΩΤΟΥ ΕΙΡΗΝΗ (ΡΕΝΑ) του Γεωργίου,ΤΣΙΑΜΟΥΡΑ ΕΥΘΑΛΙΑ-ΘΕΟΔΩΡΑ (ΘΑΛΕΙΑ) του Βασιλείου,ΕΝΩΝΩ ΣΥΜΜΑΧΙΑ ΕΛΕΥΘΕΡΙΑΣ,ΔΕΜΕΡΤΖΗ ΑΙΚΑΤΕΡΙΝΗ του Κωνσταντίνου,ΜΠΑΜΠΑΤΣΙΚΟΣ ΠΕΤΡΟΣ του Ηλία,ΝΤΑΒΑΡΟΣ ΔΗΜΗΤΡΙΟΣ του Κωνσταντίνου,Κ.Κ.Ε. (μ-λ),ΔΡΑΓΟΥΤΣΟΥ ΧΡΥΣΑ του Στέφανου,ΚΑΠΝΙΑΣ ΣΤΕΦΑΝΟΣ του Ευάγγελου,ΚΥΡΙΤΣΗΣ ΑΠΟΣΤΟΛΟΣ του Θωμά,ΣΑΓΞΑΡΙΔΟΥ ΔΕΣΠΟΙΝΑ του Γεωργίου,ΦΙΛΙΠΠΟΥ ΝΙΚΟΛΑΟΣ του Γεωργίου,Ο.Κ.Δ.Ε.,ΠΛΑΣΤΗΡΑ ΕΛΠΙΝΙΚΗ του Δημητρίου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΑΝΤΩΝΙΟΥ ΚΛΕΑΝΘΗΣ του Αντωνίου,ΒΟΥΡΚΟΤΙΩΤΗ ΒΑΣΙΛΙΚΗ του Δημοσθένη,ΜΠΟΥΝΤΟΛΟΣ ΙΩΑΝΝΗΣ του Σωκράτη,ΝΤΟΒΟΛΟΥ ΑΝΑΣΤΑΣΙΑ του Δημητρίου,Κίνημα 21,ΖΑΧΟΥ ΑΓΓΕΛΙΚΗ του Ιωάννη,ΕΘΝΙΚΗ ΔΗΜΙΟΥΡΓΙΑ,ΑΡΒΑΝΙΤΗΣ ΓΕΩΡΓΙΟΣ του Αναστασίου,ΙΟΡΔΑΝΟΥ ΔΕΣΠΟΙΝΑ του Χαραλάμπους,ΝΙΚΗ,ΑΓΓΕΛΟΥΔΗΣ ΔΗΜΗΤΡΙΟΣ του Παύλου,ΞΑΝΘΗΣ ΔΗΜΗΤΡΙΟΣ του Μάρκου,ΡΙΓΚΟΥ ΚΩΝΣΤΑΝΤΙΝΙΑ του Ιωάννου,ΤΣΩΝΟΥ ΞΑΝΘΗ του Παναγιώτη,κοινωνία αξιών,ΤΣΙΟΥΜΑ ΦΩΤΕΙΝΗ του Γεωργίου,ΒΟΡΕΙΑ ΛΕΓΚΑ - ΚΡΑΜΑ,ΚΟΖΑΚΙΔΗΣ ΓΕΩΡΓΙΟΣ του Θεοδώρου,Ο.Α.Κ.Κ.Ε.,ΚΑΝΣΟΣ ΔΗΜΗΤΡΙΟΣ του Πάτροκλου,Μ-Λ Κ.Κ.Ε.,ΒΑΣΙΛΕΙΟΥ ΓΕΩΡΓΙΟΣ του Παναγιώτη,Ελλήνων Συνέλευσις,ΝΤΑΟΥΛΑΣ ΓΕΩΡΓΙΟΣ του Σωτηρίου,ΤΡΑΪΚΟΥ ΧΡΥΣΟΥΛΑ του Γεωργίου,Ένωση Κεντρώων,ΜΑΝΤΖΑΚΙΔΗΣ ΒΑΣΙΛΕΙΟΣ του Δαμιανού,ΤΣΙΜΠΡΙΜΑΝΗ ΣΟΦΙΑ του Στυλιανού,ΤΩΡΑ ΟΛΟΙ ΜΑΖΙ (Τ.ΟΛ.ΜΑ),ΛΑΠΠΑ ΕΥΣΤΑΘΙΑ του Αθανάσιου,ΣΥΜΜΑΧΙΑ ΑΝΑΤΡΟΠΗΣ,ΜΑΥΡΟΥΔΗΣ ΛΑΜΠΡΟΣ του Αναστασίου,ΜΠΟΥΝΤΟΥΡΗ ΕΥΑΝΘΙΑ (ΕΥΑ) του Ηλία,ΝΕΑ ΔΟΜΗ,ΠΟΛΥΖΟΣ ΝΙΚΟΛΑΟΣ του Χρήστου,ΠΟΛΙΤΙΚΗ ΠΡΩΤΟΒΟΥΛΙΑ ,ΤΣΟΥΚΑΣ ΔΗΜΗΤΡΙΟΣ του Θωμά,ΕΛΕΥΘΕΡΟΙ ΞΑΝΑ,ΠΑΝΑΓΟΥ ΧΡΙΣΤΙΝΑ του Αλέξανδρου,ΠΝΟΗ ΔΗΜΟΚΡΑΤΙΑΣ,ΓΚΕΚΑ ΓΕΩΡΓΙΑ του Σπυρίδωνος,ΠΡΑΣΙΝΟ ΚΙΝΗΜΑ,ΑΛΕΞΙΟΥ ΔΗΜΗΤΡΙΟΣ του Βασιλείου,ΚΟΝΤΑΞΗΣ ΑΛΕΞΑΝΔΡΟΣ του Ευριπίδη,ΜΗΤΡΟΠΟΥΛΟΥ ΑΡΓΥΡΩ του Γεωργίου,ΠΑΠΑΓΕΡΑ - ΠΑΠΑΓΕΡΟΥΔΗ ΔΕΣΠΟΙΝΑ του Στέλλιου,ΕΝΟΤΗΤΑ - ΑΛΗΘΕΙΑ ΕΝ.Α,ΚΑΛΥΒΙΩΤΗ ΝΙΚΟΛΕΤΑ του Θωμά,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΓΚΙΟΛΙΑ ΡΑΦΑΗΛΙΑ του Δημητρίου,ΤΑΓΑΡΟΥΛΙΑΣ ΑΘΑΝΑΣΙΟΣ του Νικολάου
25 - Καρδίτσας,211 E.T. Δήμου Παλαμά,629,356,6,1,7,349,145,11,45,15,46,35,89,88,7,36,15,32,32,17,50,2,3,21,3,25,10,37,20,1,13,3,6,18,8,2,2,2,1,1,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,3,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,2,2,0,0,3,3,4,2,1
25 - Καρδίτσας,212 E.T. Δήμου Παλαμά,313,221,5,1,6,215,121,12,69,7,23,9,58,42,2,21,1,9,11,9,33,0,1,11,0,25,8,4,0,1,2,1,0,0,9,1,2,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1
25 - Καρδίτσας,213 E.T. Δήμου Παλαμά,682,471,9,4,13,458,262,36,75,28,27,48,178,48,11,18,9,4,7,18,80,1,0,30,2,58,11,7,5,0,5,0,1,0,11,2,1,3,3,3,1,8,0,3,3,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,13,4,1,3,2,1,1,0,0,0,0,0,0,4,1,0,0,0,0,5,3,2,1,0,0,0,0,0,1,1,3,2,2,0,0,1,0,0,0,5,4,0
25 - Καρδίτσας,214 E.T. Δήμου Παλαμά,502,319,2,4,6,313,171,12,73,9,47,14,101,32,6,12,13,3,8,4,76,8,0,21,0,64,13,7,1,2,6,1,1,3,11,4,1,4,0,3,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,2,0,3,1,0
25 - Καρδίτσας,215 E.T. Δήμου Παλαμά,407,238,6,3,9,229,90,11,25,10,37,11,61,49,7,23,13,8,20,5,43,3,0,6,0,32,14,7,2,1,3,0,0,0,5,1,2,0,1,0,1,4,2,0,3,0,0,0,0,0,3,1,2,1,0,0,0,0,1,0,0,0,0,4,3,1,1,1,7,3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,1,0,3,2,2,1,1,1,1,1,1,2,1,0
25 - Καρδίτσας,216 E.T. Δήμου Παλαμά,392,259,3,1,4,255,111,15,43,8,46,7,54,63,20,20,18,9,24,22,47,3,0,7,1,41,16,7,3,2,2,2,0,0,8,3,2,0,3,2,1,2,0,1,1,0,2,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,4,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0
25 - Καρδίτσας,217 E.T. Δήμου Παλαμά,377,256,1,1,2,254,129,8,47,10,53,21,67,40,5,26,14,0,11,4,44,0,0,14,1,34,17,10,2,2,2,5,0,6,10,1,1,7,2,2,1,1,0,0,0,1,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,1,9,1,2
25 - Καρδίτσας,218 E.T. Δήμου Παλαμά,359,216,14,1,15,201,111,15,36,4,46,22,54,38,6,14,5,5,18,10,21,0,0,13,1,13,4,9,2,0,5,3,0,3,4,0,4,0,2,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,5,0,4,1,4,0,0,0,0,0,0,0,0,2,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
25 - Καρδίτσας,219 E.T. Δήμου Παλαμά,346,233,1,0,1,232,128,10,39,2,22,7,92,48,9,27,8,10,17,6,31,4,1,9,2,23,8,8,2,1,1,4,0,6,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,2,0,0
25 - Καρδίτσας,220 E.T. Δήμου Παλαμά,357,232,4,2,6,226,123,16,63,6,34,0,73,39,4,21,9,4,16,5,32,2,0,11,3,26,10,13,1,1,3,9,1,7,7,4,0,2,1,0,2,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25 - Καρδίτσας,221 E.T. Δήμου Παλαμά,226,143,1,1,2,141,86,15,29,3,34,8,48,22,2,12,1,0,13,5,10,3,0,2,0,7,2,2,0,0,1,0,0,1,6,2,0,1,2,2,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,2,0,1,1,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
25 - Καρδίτσας,222 E.T. Δήμου Παλαμά,665,448,4,0,4,444,242,22,106,15,83,24,134,90,9,30,36,13,37,19,62,4,0,26,0,42,26,12,1,3,5,2,1,4,7,2,2,1,1,1,0,4,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,13,6,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,6,4,0
25 - Καρδίτσας,223 E.T. Δήμου Παλαμά,438,261,3,1,4,257,126,33,38,10,38,15,80,55,1,24,10,17,21,7,25,3,0,3,1,23,6,13,3,1,6,4,3,3,11,2,0,2,3,2,2,1,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,3,2,2,5,0,0,0,0,0,0,0,0,1,1,0,1,1,1,4,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,4,2,2
25 - Καρδίτσας,224 E.T. Δήμου Παλαμά,464,311,4,1,5,306,177,71,47,9,58,21,138,60,7,37,3,18,34,10,39,3,0,12,0,38,8,5,5,4,0,0,0,1,12,2,0,0,2,2,3,5,1,1,1,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
25 - Καρδίτσας,225 E.T. Δήμου Παλαμά,454,295,0,0,0,295,159,44,53,3,49,8,109,47,8,23,5,5,25,6,57,11,1,16,3,43,10,4,1,1,1,2,1,0,8,2,1,3,2,1,2,3,2,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,6,3,4
25 - Καρδίτσας,226 E.T. Δήμου Παλαμά,463,295,12,0,12,283,125,30,37,3,32,15,92,66,13,29,6,16,44,5,46,4,2,11,0,37,11,10,1,2,4,3,2,1,9,0,1,3,3,2,0,2,1,1,2,0,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,2,1,6,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,3,4
25 - Καρδίτσας,227 E.T. Δήμου Παλαμά,396,271,7,1,8,263,139,11,66,4,50,9,86,35,7,12,3,4,14,7,38,6,2,15,0,26,12,32,24,6,4,6,5,3,3,1,0,0,2,2,1,5,1,1,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1
25 - Καρδίτσας,228 E.T. Δήμου Παλαμά,385,269,3,1,4,265,167,12,56,11,66,11,118,31,2,9,7,4,14,8,29,1,0,13,3,20,2,18,10,3,2,3,0,4,2,0,0,0,0,0,0,1,0,0,1,0,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,1,1,1
25 - Καρδίτσας,229 E.T. Δήμου Παλαμά,386,273,7,1,8,265,155,23,54,14,41,6,103,29,2,10,3,5,12,8,30,5,3,8,2,17,12,23,15,3,3,8,0,1,9,3,2,3,2,1,1,6,1,1,3,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,1,1,0,0,0
25 - Καρδίτσας,230 E.T. Δήμου Παλαμά,160,110,4,0,4,106,44,5,8,6,10,12,27,23,2,15,2,0,14,4,14,0,0,0,0,11,7,12,4,3,8,4,0,0,6,3,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25 - Καρδίτσας,231 E.T. Δήμου Παλαμά,272,180,3,1,4,176,58,2,26,2,21,1,31,20,3,13,4,2,3,8,59,5,1,23,0,32,21,21,11,3,2,4,16,5,8,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,3,1
25 - Καρδίτσας,232 E.T. Δήμου Παλαμά,374,213,2,1,3,210,96,1,43,7,62,6,43,38,6,16,12,9,11,7,34,2,0,9,2,28,6,12,9,1,1,10,0,0,8,2,1,2,5,4,0,5,0,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,3,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7,4,2
25 - Καρδίτσας,233 E.T. Δήμου Παλαμά,298,203,2,0,2,201,116,15,46,11,52,3,50,33,9,13,10,4,4,6,21,0,0,7,1,16,11,11,4,6,0,1,1,0,2,0,1,0,1,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,4,3,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1,0,0,2,1,0
25 - Καρδίτσας,234 E.T. Δήμου Παλαμά,264,192,1,0,1,191,97,7,28,7,43,5,46,20,0,10,1,1,3,9,33,3,1,11,7,18,11,25,5,6,7,1,1,3,5,3,2,1,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,1,0
25 - Καρδίτσας,235 E.T. Δήμου Παλαμά,401,276,0,0,0,276,160,16,74,10,44,4,80,37,3,18,5,6,7,4,27,2,1,3,1,16,15,21,5,1,7,13,1,6,2,0,1,0,1,1,0,3,1,2,1,1,3,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,9,5,1,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,1,1,3,1,0,3,1,3,1,0,0,0
25 - Καρδίτσας,236 E.T. Δήμου Παλαμά,400,274,2,0,2,272,154,14,62,13,66,3,76,45,9,25,10,6,11,10,39,1,0,6,0,31,13,12,8,2,0,6,1,0,7,2,2,3,1,1,2,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6,5,1
25 - Καρδίτσας,237 E.T. Δήμου Σοφάδων,541,352,7,1,8,344,173,19,44,9,39,91,87,65,4,18,26,5,31,18,50,4,0,11,2,33,20,19,3,7,6,2,1,7,12,4,2,5,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,3,1,2,0,0,4,1,1,0,2,0,0,0,0,0,0,8,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0
25 - Καρδίτσας,238 E.T. Δήμου Σοφάδων,530,355,14,5,19,336,169,29,35,8,54,70,99,65,5,14,17,5,31,17,60,3,0,10,0,45,21,18,8,1,4,2,1,11,12,5,3,3,4,1,0,3,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,1,1
25 - Καρδίτσας,239 E.T. Δήμου Σοφάδων,534,326,4,1,5,321,160,17,34,5,47,91,83,77,12,15,24,5,35,22,38,5,3,7,3,31,12,17,8,4,3,1,0,4,13,3,1,4,4,2,0,2,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,1,1,1
25 - Καρδίτσας,240 E.T. Δήμου Σοφάδων,317,206,2,1,3,203,96,13,39,12,23,22,49,44,6,6,17,3,23,13,29,3,1,6,0,19,15,20,4,4,5,8,0,7,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,1,0
25 - Καρδίτσας,241 E.T. Δήμου Σοφάδων,609,426,1,1,2,424,247,17,118,17,65,12,120,33,2,9,11,0,11,14,100,0,0,34,2,84,38,9,1,2,1,1,0,2,10,4,0,4,2,0,1,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4,2,2,4,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,2,0,0,0,0,0,6,5,3
25 - Καρδίτσας,242 E.T. Δήμου Σοφάδων,470,308,2,0,2,306,146,33,44,12,37,42,76,65,1,21,10,10,17,20,41,3,0,10,0,29,20,14,5,5,7,0,0,3,11,2,4,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,4,3,0,0,0,5,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,2,1,0,0,0,0,0,0,0,3,3,3,3,2,2,0,2,0,1,1,2,2,1
25 - Καρδίτσας,243 E.T. Δήμου Σοφάδων,200,101,0,0,0,101,71,5,25,1,9,33,53,2,1,1,1,1,0,0,4,1,1,1,1,1,2,4,1,2,0,2,1,0,5,4,3,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,1,0,0,6,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25 - Καρδίτσας,244 E.T. Δήμου Σοφάδων,308,171,3,0,3,168,86,9,54,9,31,12,41,19,0,4,11,5,7,2,36,3,1,7,2,26,17,15,7,7,5,0,1,0,4,2,1,1,3,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25 - Καρδίτσας,245 E.T. Δήμου Σοφάδων,321,193,4,0,4,189,103,13,65,5,41,5,48,31,2,2,6,2,16,14,20,0,0,4,2,11,6,15,2,5,2,7,3,4,4,1,1,0,1,0,1,2,0,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4
25 - Καρδίτσας,246 E.T. Δήμου Σοφάδων,393,271,8,2,10,261,135,11,92,12,40,5,51,21,4,0,4,4,11,4,38,0,0,8,2,22,19,32,5,5,5,10,0,7,4,1,0,0,0,0,2,6,2,1,2,2,2,0,1,1,1,1,0,1,0,0,0,0,2,1,0,2,0,0,0,0,0,0,3,1,1,0,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,8,8,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,1,1
25 - Καρδίτσας,247 E.T. Δήμου Σοφάδων,391,264,5,0,5,259,118,11,79,8,31,3,42,39,9,9,8,2,18,9,36,2,0,6,1,27,28,27,6,8,4,10,2,11,4,0,1,0,2,0,0,6,2,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,6,1,0,3,2,1,1,0,0,0,4,0,1,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,5,0,0,0,0,0,0,0,6,2,0,0,2,2,0,0,0,0,0,2,0,0
25 - Καρδίτσας,248 E.T. Δήμου Σοφάδων,601,348,9,4,13,335,185,25,115,8,47,27,70,48,8,27,12,7,16,11,48,1,1,7,6,14,39,23,3,7,6,9,4,9,4,2,0,1,1,0,1,5,1,2,2,1,1,1,0,0,2,0,1,1,0,0,0,0,3,1,1,0,0,2,2,1,0,0,6,3,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,5,3
25 - Καρδίτσας,249 E.T. Δήμου Σοφάδων,329,228,3,0,3,225,111,17,62,1,51,14,60,27,9,5,7,7,15,5,40,8,2,11,2,25,21,21,6,5,3,12,0,6,8,1,0,0,0,0,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,4,3
25 - Καρδίτσας,250 E.T. Δήμου Σοφάδων,559,270,7,1,8,262,102,9,40,7,34,13,57,44,15,6,15,5,16,9,53,4,10,8,2,29,28,12,3,1,5,2,1,2,19,2,2,2,5,1,1,10,3,3,3,4,5,0,1,2,2,1,1,0,0,1,0,0,2,1,1,0,1,1,1,2,2,1,2,1,0,2,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2
25 - Καρδίτσας,251 E.T. Δήμου Σοφάδων,437,283,6,1,7,276,113,12,45,8,28,6,66,61,9,16,13,13,22,18,53,2,0,4,0,28,33,14,3,2,5,8,0,4,4,0,1,1,0,0,0,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3,1,2,0,0,1,1,0,0,1,0,0,7,1,1,1,4,1,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,6,3,3
25 - Καρδίτσας,252 E.T. Δήμου Σοφάδων,445,270,14,0,14,256,92,10,44,7,27,5,48,90,23,11,21,16,12,8,31,5,0,1,2,21,16,8,2,0,2,0,1,2,8,3,2,0,1,2,0,4,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,9,2,7
25 - Καρδίτσας,253 E.T. Δήμου Σοφάδων,438,271,8,1,9,262,128,18,63,13,27,11,64,50,17,8,11,10,9,7,46,9,0,5,1,25,32,10,5,3,4,0,1,1,9,5,2,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,1,1,3,2,5,4,4
25 - Καρδίτσας,254 E.T. Δήμου Σοφάδων,446,302,7,0,7,295,126,9,45,8,20,12,86,76,12,15,23,12,15,26,52,0,0,9,2,37,27,11,2,2,2,3,0,4,5,1,1,0,0,0,0,6,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,9,6,6
25 - Καρδίτσας,255 E.T. Δήμου Σοφάδων,451,286,2,1,3,283,108,9,46,4,21,3,62,87,9,14,29,6,22,14,52,4,3,6,0,28,33,5,1,2,2,1,0,0,9,4,2,2,2,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,2,1,0,0,2,1,0,1,0,0,0,3,3,2
