ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,Νέα Δημοκρατία,ΚΑΤΡΑΝΤΖΗ ΜΟΥΣΤΑΦΑ του Χασάν,ΚΩΦΙΔΗΣ ΘΕΟΦΑΝΗΣ του Δημητρίου,ΠΕΧΛΙΒΑΝ ΣΕΒΗΛ του Σαλή,ΣΤΥΛΙΑΝΙΔΗΣ ΕΥΡΙΠΙΔΗΣ του Στυλιανού,ΧΑΤΖΗ ΕΛΕΝΗ του Ιωάννη,ΣΥΡΙΖΑ,ΓΑΒΡΙΔΟΥ ΧΡΙΣΤΙΝΑ του Σταύρου,ΓΙΑΝΝΟΥΣΑ ΕΙΡΗΝΗ του Χρήστου,ΜΕΜΕΤ ΧΟΥΣΑΜΕΤΙΝ του Σεραφετίν,ΦΕΡΧΑΤ ΟΖΓΚΙΟΥΡ του Ναζήφ,ΧΑΡΙΤΟΥ ΔΗΜΗΤΡΙΟΣ (ΤΑΚΗΣ) του Αθανασίου,ΠΑΣΟΚ-Κίνημα Αλλαγής,ΑΧΜΕΤ ΙΛΧΑΝ του Σαμπρή,ΜΑΝΑΝΑΣ ΓΕΩΡΓΙΟΣ του Χαραλάμπους,ΜΟΥΣΤΑΦΑ ΟΓΛΟΥ ΣΙΜΠΕΛ του Σαμή,ΜΟΥΤΟΥΣΙΔΟΥ ΕΥΑΓΓΕΛΙΑ του Νικολάου,ΠΕΤΑΛΩΤΗΣ ΓΕΩΡΓΙΟΣ του Στυλιανού,Κ.Κ.Ε.,ΕΥΑΓΓΕΛΟΠΟΥΛΟΣ ΕΥΑΓΓΕΛΟΣ του Αθανασίου,ΚΑΣΑΠΑΝΤΩΝΙΟΥ ΑΜΑΛΙΑ του Γεωργίου,ΚΕΡΑΤΖΗ ΙΜΠΡΑΜ ΙΜΠΡΑΗΜ του Φερεντίν,ΤΑΞΟΠΟΥΛΟΥ ΑΙΚΑΤΕΡΙΝΗ του Παναγιώτη,ΧΑΤΣΗ ΑΛΗ ΑΛΗ του Καμπέρ,Ελληνική Λύση - Κ. Βελόπουλος,ΕΛΕΥΘΕΡΑΚΗΣ ΑΘΑΝΑΣΙΟΣ του Βάιου,ΜΑΡΙΝΗ ΘΩΜΑΗ του Αθανασίου,ΠΑΠΑΔΟΠΟΥΛΟΥ ΟΛΓΑ του Δημητρίου,ΤΖΑΒΑΡΑΣ ΘΕΟΔΩΡΟΣ του Ευάγγελου,ΧΑΤΖΗΑΠΟΣΤΟΛΟΥ ΧΡΙΣΤΟΔΟΥΛΟΣ του Νικολάου,ΜέΡΑ25-ΣΥΜΜΑΧΙΑ ΓΙΑ ΤΗ ΡΗΞΗ,ΚΑΛΑΜΠΟΥΚΑΣ ΧΡΗΣΤΟΣ του Γρηγορίου,ΚΟΛΤΣΙΔΗΣ ΣΤΥΛΙΑΝΟΣ του Ιωάννη,ΜΑΝΩΛΟΠΟΥΛΟΥ ΕΛΕΝΗ του Γεωργίου,ΜΠΟΥΛΜΠΟΥΛ ΑΛΗ του Μεχμέτ,ΧΑΣΑΝ ΟΓΛΟΥ ΝΕΡΣΙΝ του Σαδίκ,ΕΝΩΝΩ ΣΥΜΜΑΧΙΑ ΕΛΕΥΘΕΡΙΑΣ,ΑΘΑΝΑΣΙΟΥ ΣΟΦΙΑ του Ιωάννη,Κ.Κ.Ε. (μ-λ),ΛΑΜΠΡΟΥ ΜΑΡΙΑ του Αντωνίου,ΜΟΥΣΤΑΦΑ ΕΡΧΑΝ του Αλή,Ο.Κ.Δ.Ε.,ΔΡΑΓΟΥΤΑ ΜΑΡΙΑ του Παύλου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΚΑΛΑΪΤΖΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Δημητρίου,ΜΑΡΓΕΛΗ ΜΥΡΤΩ του Ζώη,ΤΖΙΑΡΑΣ ΘΡΑΣΥΒΟΥΛΟΣ του Χρήσιμου,Κίνημα 21,ΣΟΥΚΙΑΣΙΑΝ ΓΕΩΡΓΙΟΣ του Αλμπέρτου,ΚΙΝΗΜΑ ΦΤΩΧΩΝ ΕΛΛΑΔΟΣ,ΔΡΑΓΑΤΗΣ ΧΡΗΣΤΟΣ του Νικολάου,ΕΘΝΙΚΗ ΔΗΜΙΟΥΡΓΙΑ,ΖΕΡΒΑΣ ΞΕΝΟΦΩΝ του Δημοσθένη,ΜΑΝΩΛΑΤΟΣ ΣΠΥΡΙΔΩΝ του Διονυσίου,ΠΑΠΑΔΟΠΟΥΛΟΥ ΕΥΤΕΡΠΗ του Γεωργίου,ΝΙΚΗ,ΜΑΡΙΝΟΣ ΑΝΔΡΕΑΣ του Κωνσταντίνου,ΠΑΠΑΔΑΜΟΥ ΒΑΣΙΛΙΚΗ του Βασιλείου,ΣΑΛΟΓΙΑΝΝΗΣ ΙΩΑΝΝΗΣ του Χρήστου,κοινωνία αξιών,ΠΑΧΝΟΥ ΜΑΡΙΑ του Γεωργίου,ΒΟΡΕΙΑ ΛΕΓΚΑ - ΚΡΑΜΑ,ΣΑΧΙΝΙΔΗΣ ΠΑΝΑΓΙΩΤΗΣ του Ανέστη,Ο.Α.Κ.Κ.Ε.,ΣΟΦΤΖΟΓΛΟΥ ΠΑΝΤΕΛΕΗΜΩΝ του Γεωργίου,Μ-Λ Κ.Κ.Ε.,ΜΠΑΤΑΓΙΑ ΑΡΓΥΡΩ του Γεωργίου,Ελλήνων Συνέλευσις,ΜΠΕΝΗ ΕΥΘΥΜΙΑ του Σάββα,ΜΥΛΩΘΡΙΔΗΣ ΗΛΙΑΣ του Αναστάσιου,ΠΑΡΑΣΚΕΥΑΣ ΣΤΕΦΑΝΟΣ του Κοσμά,Ένωση Κεντρώων,ΑΛΤΙΔΗΣ ΑΓΓΕΛΟΣ του Στεφάνου,ΒΑΡΟΥΤΑ ΝΙΚΗ του Γεωργίου,ΣΚΑΜΑΓΚΑΣ ΙΩΑΝΝΗΣ του Νικολάου,ΤΩΡΑ ΟΛΟΙ ΜΑΖΙ (Τ.ΟΛ.ΜΑ),ΑΒΙΖΙΩΤΗ ΠΑΝΑΓΙΩΤΑ του Σταύρου,ΣΥΜΜΑΧΙΑ ΑΝΑΤΡΟΠΗΣ,ΚΑΛΟΓΙΑΝΝΗΣ ΠΑΝΑΓΙΩΤΗΣ του Ιωάννη,ΕΛΕΥΘΕΡΟΙ ΞΑΝΑ,ΜΑΥΡΟΓΙΑΝΝΗΣ ΙΩΑΝΝΗΣ του Εμμανουήλ,Κ.Ο.Τ.Ε.Σ.,ΛΟΥΒΡΟΣ ΝΙΚΟΛΑΟΣ του Βασιλείου,ΠΝΟΗ ΔΗΜΟΚΡΑΤΙΑΣ,ΣΥΡΟΠΟΥΛΟΣ ΕΥΑΓΓΕΛΟΣ του Βασιλείου,ΠΡΑΣΙΝΟ ΚΙΝΗΜΑ,ΒΟΥΚΙΑ ΖΩΗ του Παναγιώτη,ΝΙΚΟΛΑΪΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γρηγορίου,ΠΟΥΛΙΑΝΙΤΗΣ ΘΩΜΑΣ του Νικολάου,Οικολόγοι Πράσινοι,ΚΥΡΙΑΚΟΥ ΓΕΩΡΓΙΟΣ του Δημητρίου,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΚΕΡΑΝΗΣ ΝΙΚΟΛΑΟΣ του Ηλία
2 - Ροδόπης,40 E.T. Δήμου Αρριανών,479,224,0,0,0,224,22,12,1,0,3,0,106,0,0,9,96,0,80,67,0,12,0,1,10,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,41 E.T. Δήμου Αρριανών,313,152,4,0,4,148,25,13,0,1,11,0,69,1,0,7,58,0,49,22,0,17,0,10,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,42 E.T. Δήμου Αρριανών,293,138,1,8,9,129,10,6,0,1,3,0,65,0,0,10,50,0,48,17,0,19,0,11,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,43 E.T. Δήμου Αρριανών,511,297,5,4,9,288,20,16,1,0,2,1,184,2,0,3,171,0,74,57,0,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,44 E.T. Δήμου Αρριανών,516,290,3,1,4,286,34,23,5,1,5,0,171,0,0,1,161,1,63,43,0,18,0,1,2,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,4,5,1,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,45 E.T. Δήμου Αρριανών,281,159,0,2,2,157,4,2,0,1,1,0,36,0,0,1,33,0,109,90,1,10,0,7,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,46 E.T. Δήμου Αρριανών,340,207,0,2,2,205,8,8,0,0,0,0,125,0,0,5,105,2,65,58,0,5,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2 - Ροδόπης,47 E.T. Δήμου Αρριανών,437,283,4,3,7,276,17,3,1,1,7,1,144,0,1,8,126,3,103,82,0,5,0,12,3,0,0,0,0,1,1,1,0,0,0,0,6,0,0,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2 - Ροδόπης,48 E.T. Δήμου Αρριανών,289,166,0,2,2,164,23,7,7,3,6,0,61,0,0,4,54,0,78,66,0,11,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,49 E.T. Δήμου Αρριανών,114,45,0,0,0,45,0,0,0,0,0,0,21,0,0,0,20,1,21,15,0,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,50 E.T. Δήμου Αρριανών,582,309,2,3,5,304,18,9,0,9,0,0,160,0,0,20,139,1,97,74,0,21,0,2,20,0,1,4,0,15,0,0,0,0,0,0,5,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2 - Ροδόπης,51 E.T. Δήμου Αρριανών,251,116,5,1,6,110,13,4,2,0,5,0,67,3,0,23,30,1,29,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,52 E.T. Δήμου Αρριανών,381,213,3,1,4,209,7,4,0,2,1,0,103,0,0,13,89,0,78,67,0,11,0,0,12,0,0,4,0,7,0,0,0,0,0,0,4,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2 - Ροδόπης,53 E.T. Δήμου Αρριανών,148,91,2,0,2,89,0,0,0,0,0,0,49,0,0,2,46,0,39,12,0,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,54 E.T. Δήμου Αρριανών,365,240,10,2,12,228,29,8,17,3,1,0,108,1,0,2,104,1,73,50,0,22,0,1,9,0,0,5,0,3,2,0,0,0,0,0,5,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,55 E.T. Δήμου Αρριανών,359,210,1,2,3,207,28,14,8,2,2,0,96,0,0,2,91,1,63,43,0,12,0,7,12,0,0,4,0,7,0,0,0,0,0,0,7,0,0,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,56 E.T. Δήμου Αρριανών,367,220,2,1,3,217,14,10,0,1,3,0,113,0,0,19,92,1,75,56,4,13,0,0,2,0,0,2,0,0,3,0,0,0,0,3,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,57 E.T. Δήμου Αρριανών,122,78,4,1,5,73,19,3,0,8,6,1,20,0,0,2,17,0,30,27,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,58 E.T. Δήμου Ιάσμου,513,278,6,1,7,271,46,1,4,7,27,5,150,0,0,1,145,0,56,37,0,5,3,7,4,0,1,1,0,1,2,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0
2 - Ροδόπης,59 E.T. Δήμου Ιάσμου,519,288,6,2,8,280,42,14,5,7,11,1,165,1,0,5,153,2,48,31,1,0,1,12,1,0,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,6,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,2,2
2 - Ροδόπης,60 E.T. Δήμου Ιάσμου,515,277,2,1,3,274,20,6,0,5,5,2,186,1,0,6,170,3,49,27,0,2,1,17,5,2,1,2,0,0,5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,1,1,1,1
2 - Ροδόπης,61 E.T. Δήμου Ιάσμου,529,275,11,3,14,261,17,5,4,4,1,0,174,0,0,6,166,0,58,46,0,1,0,11,1,0,0,1,0,0,3,1,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2 - Ροδόπης,62 E.T. Δήμου Ιάσμου,430,167,3,0,3,164,70,0,19,2,38,7,22,0,0,7,5,8,18,1,2,4,0,10,3,1,0,0,2,0,19,5,1,2,0,8,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,6
2 - Ροδόπης,63 E.T. Δήμου Ιάσμου,407,144,2,1,3,141,77,2,8,3,51,3,33,0,2,3,15,10,10,0,0,1,0,8,3,3,0,0,0,0,8,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1
2 - Ροδόπης,64 E.T. Δήμου Ιάσμου,420,125,4,0,4,121,42,2,11,0,24,1,49,1,0,6,29,12,5,0,0,1,0,2,0,0,0,0,0,0,14,3,1,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4
2 - Ροδόπης,65 E.T. Δήμου Ιάσμου,475,282,5,4,9,273,157,0,30,0,106,8,58,0,0,8,40,9,28,2,9,6,1,7,4,1,1,1,0,0,11,1,3,0,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,1,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,2
2 - Ροδόπης,66 E.T. Δήμου Ιάσμου,483,247,2,3,5,242,35,0,14,1,11,3,169,2,0,1,153,10,15,6,1,2,0,5,3,1,0,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,0,5,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
2 - Ροδόπης,67 E.T. Δήμου Ιάσμου,451,235,0,0,0,235,53,3,5,0,37,6,127,2,0,1,106,17,25,3,2,2,1,9,6,2,2,0,0,2,6,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,5,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3
2 - Ροδόπης,68 E.T. Δήμου Ιάσμου,444,218,3,3,6,212,38,2,4,0,26,3,135,1,1,2,108,22,15,5,4,2,1,1,4,1,0,0,0,2,8,2,1,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3
2 - Ροδόπης,69 E.T. Δήμου Ιάσμου,446,242,4,1,5,237,51,3,9,1,30,2,143,1,0,0,126,14,20,6,6,2,0,5,7,3,1,0,1,0,1,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2
2 - Ροδόπης,70 E.T. Δήμου Ιάσμου,440,195,1,1,2,193,19,0,1,4,10,2,153,0,0,0,144,6,11,9,1,0,0,1,2,1,0,0,1,0,3,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2 - Ροδόπης,71 E.T. Δήμου Ιάσμου,445,229,2,2,4,225,64,0,4,1,51,6,100,0,0,2,83,11,27,2,5,0,1,17,5,1,2,0,2,0,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2,0,1,0,10,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,4,2
2 - Ροδόπης,72 E.T. Δήμου Ιάσμου,445,165,8,0,8,157,47,1,5,0,34,4,70,1,1,0,59,8,13,7,2,1,1,0,11,6,0,1,0,2,5,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2 - Ροδόπης,73 E.T. Δήμου Ιάσμου,418,231,3,4,7,224,39,0,7,0,26,2,126,1,0,1,110,14,24,7,8,1,0,4,8,5,1,0,0,0,10,4,3,0,1,1,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
2 - Ροδόπης,74 E.T. Δήμου Ιάσμου,415,181,10,2,12,169,13,1,2,3,5,0,130,0,1,0,119,8,18,8,2,3,0,2,2,2,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,75 E.T. Δήμου Ιάσμου,588,174,1,0,1,173,14,1,1,3,7,0,134,0,0,3,120,1,19,9,0,9,0,0,4,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2 - Ροδόπης,76 E.T. Δήμου Ιάσμου,360,223,0,1,1,222,157,0,33,0,102,9,24,0,0,3,12,7,14,4,1,0,1,7,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,2,1,0,0,3,1,0,1,8,2,1,2,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
2 - Ροδόπης,77 E.T. Δήμου Ιάσμου,358,215,3,2,5,210,110,1,18,2,73,7,38,3,1,6,18,9,17,1,3,0,1,6,3,1,1,0,0,0,13,9,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,11,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,7,1
2 - Ροδόπης,78 E.T. Δήμου Ιάσμου,439,289,9,1,10,279,22,5,0,13,1,2,210,1,0,5,200,0,27,16,0,7,0,4,12,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0
2 - Ροδόπης,79 E.T. Δήμου Ιάσμου,452,263,8,3,11,252,30,5,8,14,0,0,171,0,0,6,161,0,39,26,0,4,0,3,3,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2 - Ροδόπης,80 E.T. Δήμου Ιάσμου,455,144,3,0,3,141,49,1,2,1,38,3,70,1,2,15,49,1,3,1,2,0,0,0,2,0,0,1,0,0,6,3,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2 - Ροδόπης,81 E.T. Δήμου Ιάσμου,527,200,13,2,15,185,88,0,11,1,56,9,41,3,1,0,27,8,13,0,2,0,0,11,2,1,1,0,0,0,14,6,1,2,1,3,5,1,3,0,0,0,0,0,1,0,1,0,0,3,0,0,2,1,1,1,0,2,1,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,4,2,0,0,0,0,0,0,1,1,1,1
2 - Ροδόπης,82 E.T. Δήμου Ιάσμου,540,197,5,1,6,191,86,0,7,1,60,7,64,4,1,0,43,9,12,0,6,1,0,4,1,1,0,0,0,0,11,7,0,1,0,1,3,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,3,0,0,2,2,0,0,0,0,0,0,0,0,1,0
2 - Ροδόπης,83 E.T. Δήμου Ιάσμου,93,70,1,0,1,69,43,0,3,0,33,3,5,2,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,6,2,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1
2 - Ροδόπης,84 E.T. Δήμου Ιάσμου,481,144,2,0,2,142,23,1,3,1,14,3,69,0,0,1,56,10,26,13,1,0,1,9,1,0,0,0,0,1,11,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,7,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2 - Ροδόπης,85 E.T. Δήμου Ιάσμου,509,184,10,2,12,172,47,2,3,2,31,6,66,2,0,6,50,5,25,7,0,10,1,6,4,1,0,0,1,1,21,8,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
2 - Ροδόπης,86 E.T. Δήμου Ιάσμου,524,171,3,2,5,166,37,1,2,2,22,6,85,1,1,1,68,11,15,4,1,2,0,7,2,0,0,1,0,1,12,5,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,0,0,0,0,0,0,1,0
2 - Ροδόπης,87 E.T. Δήμου Ιάσμου,479,256,4,2,6,250,21,9,0,3,5,1,185,0,0,4,178,0,40,25,5,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,88 E.T. Δήμου Ιάσμου,380,170,4,0,4,166,4,0,1,2,1,0,125,0,0,6,115,0,30,24,0,5,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,89 E.T. Δήμου Ιάσμου,375,176,0,0,0,176,6,4,0,1,1,0,128,1,2,14,108,3,34,25,1,3,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
