ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,Νέα Δημοκρατία,ΚΑΤΡΑΝΤΖΗ ΜΟΥΣΤΑΦΑ του Χασάν,ΚΩΦΙΔΗΣ ΘΕΟΦΑΝΗΣ του Δημητρίου,ΠΕΧΛΙΒΑΝ ΣΕΒΗΛ του Σαλή,ΣΤΥΛΙΑΝΙΔΗΣ ΕΥΡΙΠΙΔΗΣ του Στυλιανού,ΧΑΤΖΗ ΕΛΕΝΗ του Ιωάννη,ΣΥΡΙΖΑ,ΓΑΒΡΙΔΟΥ ΧΡΙΣΤΙΝΑ του Σταύρου,ΓΙΑΝΝΟΥΣΑ ΕΙΡΗΝΗ του Χρήστου,ΜΕΜΕΤ ΧΟΥΣΑΜΕΤΙΝ του Σεραφετίν,ΦΕΡΧΑΤ ΟΖΓΚΙΟΥΡ του Ναζήφ,ΧΑΡΙΤΟΥ ΔΗΜΗΤΡΙΟΣ (ΤΑΚΗΣ) του Αθανασίου,ΠΑΣΟΚ-Κίνημα Αλλαγής,ΑΧΜΕΤ ΙΛΧΑΝ του Σαμπρή,ΜΑΝΑΝΑΣ ΓΕΩΡΓΙΟΣ του Χαραλάμπους,ΜΟΥΣΤΑΦΑ ΟΓΛΟΥ ΣΙΜΠΕΛ του Σαμή,ΜΟΥΤΟΥΣΙΔΟΥ ΕΥΑΓΓΕΛΙΑ του Νικολάου,ΠΕΤΑΛΩΤΗΣ ΓΕΩΡΓΙΟΣ του Στυλιανού,Κ.Κ.Ε.,ΕΥΑΓΓΕΛΟΠΟΥΛΟΣ ΕΥΑΓΓΕΛΟΣ του Αθανασίου,ΚΑΣΑΠΑΝΤΩΝΙΟΥ ΑΜΑΛΙΑ του Γεωργίου,ΚΕΡΑΤΖΗ ΙΜΠΡΑΜ ΙΜΠΡΑΗΜ του Φερεντίν,ΤΑΞΟΠΟΥΛΟΥ ΑΙΚΑΤΕΡΙΝΗ του Παναγιώτη,ΧΑΤΣΗ ΑΛΗ ΑΛΗ του Καμπέρ,Ελληνική Λύση - Κ. Βελόπουλος,ΕΛΕΥΘΕΡΑΚΗΣ ΑΘΑΝΑΣΙΟΣ του Βάιου,ΜΑΡΙΝΗ ΘΩΜΑΗ του Αθανασίου,ΠΑΠΑΔΟΠΟΥΛΟΥ ΟΛΓΑ του Δημητρίου,ΤΖΑΒΑΡΑΣ ΘΕΟΔΩΡΟΣ του Ευάγγελου,ΧΑΤΖΗΑΠΟΣΤΟΛΟΥ ΧΡΙΣΤΟΔΟΥΛΟΣ του Νικολάου,ΜέΡΑ25-ΣΥΜΜΑΧΙΑ ΓΙΑ ΤΗ ΡΗΞΗ,ΚΑΛΑΜΠΟΥΚΑΣ ΧΡΗΣΤΟΣ του Γρηγορίου,ΚΟΛΤΣΙΔΗΣ ΣΤΥΛΙΑΝΟΣ του Ιωάννη,ΜΑΝΩΛΟΠΟΥΛΟΥ ΕΛΕΝΗ του Γεωργίου,ΜΠΟΥΛΜΠΟΥΛ ΑΛΗ του Μεχμέτ,ΧΑΣΑΝ ΟΓΛΟΥ ΝΕΡΣΙΝ του Σαδίκ,ΕΝΩΝΩ ΣΥΜΜΑΧΙΑ ΕΛΕΥΘΕΡΙΑΣ,ΑΘΑΝΑΣΙΟΥ ΣΟΦΙΑ του Ιωάννη,Κ.Κ.Ε. (μ-λ),ΛΑΜΠΡΟΥ ΜΑΡΙΑ του Αντωνίου,ΜΟΥΣΤΑΦΑ ΕΡΧΑΝ του Αλή,Ο.Κ.Δ.Ε.,ΔΡΑΓΟΥΤΑ ΜΑΡΙΑ του Παύλου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΚΑΛΑΪΤΖΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Δημητρίου,ΜΑΡΓΕΛΗ ΜΥΡΤΩ του Ζώη,ΤΖΙΑΡΑΣ ΘΡΑΣΥΒΟΥΛΟΣ του Χρήσιμου,Κίνημα 21,ΣΟΥΚΙΑΣΙΑΝ ΓΕΩΡΓΙΟΣ του Αλμπέρτου,ΚΙΝΗΜΑ ΦΤΩΧΩΝ ΕΛΛΑΔΟΣ,ΔΡΑΓΑΤΗΣ ΧΡΗΣΤΟΣ του Νικολάου,ΕΘΝΙΚΗ ΔΗΜΙΟΥΡΓΙΑ,ΖΕΡΒΑΣ ΞΕΝΟΦΩΝ του Δημοσθένη,ΜΑΝΩΛΑΤΟΣ ΣΠΥΡΙΔΩΝ του Διονυσίου,ΠΑΠΑΔΟΠΟΥΛΟΥ ΕΥΤΕΡΠΗ του Γεωργίου,ΝΙΚΗ,ΜΑΡΙΝΟΣ ΑΝΔΡΕΑΣ του Κωνσταντίνου,ΠΑΠΑΔΑΜΟΥ ΒΑΣΙΛΙΚΗ του Βασιλείου,ΣΑΛΟΓΙΑΝΝΗΣ ΙΩΑΝΝΗΣ του Χρήστου,κοινωνία αξιών,ΠΑΧΝΟΥ ΜΑΡΙΑ του Γεωργίου,ΒΟΡΕΙΑ ΛΕΓΚΑ - ΚΡΑΜΑ,ΣΑΧΙΝΙΔΗΣ ΠΑΝΑΓΙΩΤΗΣ του Ανέστη,Ο.Α.Κ.Κ.Ε.,ΣΟΦΤΖΟΓΛΟΥ ΠΑΝΤΕΛΕΗΜΩΝ του Γεωργίου,Μ-Λ Κ.Κ.Ε.,ΜΠΑΤΑΓΙΑ ΑΡΓΥΡΩ του Γεωργίου,Ελλήνων Συνέλευσις,ΜΠΕΝΗ ΕΥΘΥΜΙΑ του Σάββα,ΜΥΛΩΘΡΙΔΗΣ ΗΛΙΑΣ του Αναστάσιου,ΠΑΡΑΣΚΕΥΑΣ ΣΤΕΦΑΝΟΣ του Κοσμά,Ένωση Κεντρώων,ΑΛΤΙΔΗΣ ΑΓΓΕΛΟΣ του Στεφάνου,ΒΑΡΟΥΤΑ ΝΙΚΗ του Γεωργίου,ΣΚΑΜΑΓΚΑΣ ΙΩΑΝΝΗΣ του Νικολάου,ΤΩΡΑ ΟΛΟΙ ΜΑΖΙ (Τ.ΟΛ.ΜΑ),ΑΒΙΖΙΩΤΗ ΠΑΝΑΓΙΩΤΑ του Σταύρου,ΣΥΜΜΑΧΙΑ ΑΝΑΤΡΟΠΗΣ,ΚΑΛΟΓΙΑΝΝΗΣ ΠΑΝΑΓΙΩΤΗΣ του Ιωάννη,ΕΛΕΥΘΕΡΟΙ ΞΑΝΑ,ΜΑΥΡΟΓΙΑΝΝΗΣ ΙΩΑΝΝΗΣ του Εμμανουήλ,Κ.Ο.Τ.Ε.Σ.,ΛΟΥΒΡΟΣ ΝΙΚΟΛΑΟΣ του Βασιλείου,ΠΝΟΗ ΔΗΜΟΚΡΑΤΙΑΣ,ΣΥΡΟΠΟΥΛΟΣ ΕΥΑΓΓΕΛΟΣ του Βασιλείου,ΠΡΑΣΙΝΟ ΚΙΝΗΜΑ,ΒΟΥΚΙΑ ΖΩΗ του Παναγιώτη,ΝΙΚΟΛΑΪΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γρηγορίου,ΠΟΥΛΙΑΝΙΤΗΣ ΘΩΜΑΣ του Νικολάου,Οικολόγοι Πράσινοι,ΚΥΡΙΑΚΟΥ ΓΕΩΡΓΙΟΣ του Δημητρίου,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΚΕΡΑΝΗΣ ΝΙΚΟΛΑΟΣ του Ηλία
2 - Ροδόπης,90 E.T. Δήμου Ιάσμου,386,190,4,1,5,185,4,1,0,3,0,0,147,1,0,6,140,0,29,22,0,6,0,1,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,91 E.T. Δήμου Ιάσμου,482,258,3,4,7,251,16,0,0,10,5,1,203,1,0,12,177,9,22,15,0,7,0,0,4,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,92 E.T. Δήμου Ιάσμου,445,201,7,0,7,194,14,6,0,3,4,0,145,0,0,11,131,1,27,14,0,9,1,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,93 E.T. Δήμου Ιάσμου,476,254,12,2,14,240,61,6,6,3,40,2,105,1,0,39,54,10,40,22,1,10,1,4,6,0,0,0,1,5,5,0,0,0,0,2,3,0,0,0,3,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,1,1,0,4,1,5,3
2 - Ροδόπης,94 E.T. Δήμου Ιάσμου,473,258,11,2,13,245,40,6,5,7,14,3,134,2,0,51,76,3,38,17,0,15,0,3,17,1,0,0,2,14,4,1,0,0,0,2,5,1,1,0,3,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,95 E.T. Δήμου Ιάσμου,313,188,4,1,5,183,13,10,0,1,2,0,122,0,1,20,100,0,25,14,0,8,0,2,12,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2 - Ροδόπης,96 E.T. Δήμου Ιάσμου,497,272,3,1,4,268,13,5,0,4,3,0,157,2,0,17,127,2,77,60,0,16,0,0,13,1,0,0,0,12,0,0,0,0,0,0,3,1,0,0,1,1,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,97 E.T. Δήμου Ιάσμου,576,309,0,0,0,309,12,10,0,1,1,0,131,0,1,33,94,3,60,14,0,45,0,0,104,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2 - Ροδόπης,98 E.T. Δήμου Ιάσμου,321,198,4,3,7,191,15,6,0,6,3,0,115,4,0,12,96,0,52,28,0,24,0,0,8,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,99 E.T. Δήμου Ιάσμου,248,240,8,1,9,231,37,12,2,0,15,1,114,1,0,18,93,0,59,46,0,10,0,2,1,0,0,0,0,1,3,2,0,0,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,2,1,0,0
2 - Ροδόπης,100 E.T. Δήμου Ιάσμου,439,121,0,0,0,121,36,5,4,8,17,0,56,0,0,6,49,1,16,7,1,2,0,6,5,0,0,0,1,4,5,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,101 E.T. Δήμου Ιάσμου,402,158,2,0,2,156,35,4,3,16,10,2,86,2,1,3,76,4,23,10,3,6,0,2,7,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,102 E.T. Δήμου Ιάσμου,439,156,7,2,9,147,45,1,10,8,23,2,82,1,0,3,75,1,11,4,0,5,0,1,3,2,0,0,0,1,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,103 E.T. Δήμου Ιάσμου,465,129,4,3,7,122,21,0,1,8,10,1,77,0,0,3,74,0,18,7,0,10,0,1,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,104 E.T. Δήμου Κομοτηνής,465,274,6,0,6,268,121,0,6,0,110,4,38,3,2,1,2,24,41,1,9,1,1,28,12,3,3,0,2,0,17,8,1,1,0,2,7,0,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,7,4,0,0,1,0,0,0,10,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,2,2,1,0,1,0,2,0,3,1
2 - Ροδόπης,105 E.T. Δήμου Κομοτηνής,457,253,8,1,9,244,113,0,5,0,94,4,20,1,3,0,1,13,35,0,6,0,1,25,8,5,0,0,2,0,21,7,0,3,0,5,5,0,4,0,0,0,4,4,1,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,11,3,5,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,6,5,2,1,2,2,1,1,2,0,1,1,1,1,4,3
2 - Ροδόπης,106 E.T. Δήμου Κομοτηνής,461,283,4,5,9,274,111,0,10,0,90,4,28,2,0,0,0,24,58,0,6,0,2,43,4,1,2,0,0,0,32,16,4,2,0,7,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,2,2,4,1,0,0,10,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,3,1,3,2,1,0,1,0,0,1,3,2,2,2
2 - Ροδόπης,107 E.T. Δήμου Κομοτηνής,361,272,2,2,4,268,130,0,11,1,110,3,35,6,0,0,0,25,25,0,4,0,0,21,4,2,1,0,0,0,30,6,3,3,2,7,8,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,7,3,0,0,4,1,0,2,9,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,1,1,1,0,0,0,2,2,0,0,1,1,5,3
2 - Ροδόπης,108 E.T. Δήμου Κομοτηνής,120,16,0,0,0,16,7,0,0,0,5,1,8,0,0,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,109 E.T. Δήμου Κομοτηνής,274,154,4,3,7,147,62,3,1,0,54,1,40,0,0,8,29,2,26,7,2,7,0,8,4,1,0,1,0,2,8,7,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1
2 - Ροδόπης,110 E.T. Δήμου Κομοτηνής,161,77,2,1,3,74,17,7,0,0,10,0,33,0,0,8,23,2,20,6,0,14,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,111 E.T. Δήμου Κομοτηνής,449,107,4,1,5,102,11,8,0,2,0,0,41,2,0,7,31,1,44,7,3,12,0,22,5,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,112 E.T. Δήμου Κομοτηνής,447,105,0,0,0,105,8,6,1,0,1,0,56,0,0,5,49,0,38,14,6,2,0,15,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,113 E.T. Δήμου Κομοτηνής,501,252,5,1,6,246,115,1,9,0,93,5,53,2,3,0,8,31,43,3,9,3,0,26,2,0,1,0,0,0,14,9,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,2,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,2,2
2 - Ροδόπης,114 E.T. Δήμου Κομοτηνής,528,293,4,2,6,287,119,0,19,0,68,15,32,1,2,0,0,28,47,0,11,1,3,30,17,9,3,0,2,0,20,14,1,1,0,0,3,0,1,0,0,0,3,3,1,0,1,0,0,3,1,1,0,2,0,1,1,5,1,0,0,12,2,4,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,1,14,7
2 - Ροδόπης,115 E.T. Δήμου Κομοτηνής,369,197,5,2,7,190,56,0,10,1,44,1,35,2,1,1,24,7,28,6,5,2,2,10,3,1,0,0,2,0,46,46,0,0,0,0,8,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2 - Ροδόπης,116 E.T. Δήμου Κομοτηνής,367,178,3,4,7,171,38,6,8,0,22,2,40,0,0,4,21,14,34,13,6,0,0,12,7,6,0,0,1,0,41,41,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,117 E.T. Δήμου Κομοτηνής,571,388,11,1,12,376,145,1,16,0,107,14,67,4,1,0,1,55,73,0,12,0,4,53,15,7,4,0,0,0,30,15,1,0,2,8,4,1,2,0,0,0,3,3,1,1,0,1,0,1,0,1,0,1,1,1,0,5,3,0,0,7,1,3,1,0,0,0,0,0,0,0,0,3,1,1,1,1,1,0,0,1,1,2,2,0,0,0,0,1,0,1,0,1,0,2,2,11,8
2 - Ροδόπης,118 E.T. Δήμου Κομοτηνής,544,315,3,2,5,310,122,0,9,0,98,7,68,6,0,2,2,53,44,3,11,1,2,25,4,1,0,0,0,0,18,4,0,2,1,7,11,1,5,4,0,0,3,2,0,0,0,0,0,1,0,0,0,6,5,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,4,3,2,1,1,0,4,2,9,4
2 - Ροδόπης,119 E.T. Δήμου Κομοτηνής,550,360,3,2,5,355,156,1,19,0,122,9,65,17,2,0,3,35,52,0,9,0,5,35,8,3,1,0,0,1,22,7,1,1,6,5,9,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,4,2,0,2,12,3,5,1,2,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,2,1,1,1,0,1,0,0,0,0,0,2,1,10,3
2 - Ροδόπης,120 E.T. Δήμου Κομοτηνής,543,362,8,2,10,352,159,1,20,0,121,7,58,4,3,3,0,43,55,5,10,2,1,36,15,6,0,0,4,0,25,7,2,3,3,8,8,2,3,1,0,0,1,1,2,2,0,0,0,1,0,0,0,2,2,1,1,1,0,0,0,9,2,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2,1,2,2,0,0,1,0,1,1,0,0,0,0,3,3,4,4
2 - Ροδόπης,121 E.T. Δήμου Κομοτηνής,545,322,3,2,5,317,125,0,5,0,99,11,51,4,6,0,1,33,43,4,6,6,4,23,9,5,1,0,2,1,35,19,2,5,2,7,13,3,6,3,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,8,5,0,3,0,0,0,0,0,0,0,0,2,0,1,1,2,0,2,0,0,0,4,4,0,0,1,0,3,3,1,1,0,0,5,5,9,9
2 - Ροδόπης,122 E.T. Δήμου Κομοτηνής,550,358,7,3,10,348,148,0,10,0,119,7,53,6,1,1,3,34,50,3,9,0,7,28,14,5,2,0,3,0,24,8,1,2,0,6,10,4,2,1,0,0,3,3,1,1,0,1,0,1,0,0,0,3,3,0,0,5,1,1,1,8,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,6,1,1,0,0,4,3,1,0,1,0,0,0,11,8
2 - Ροδόπης,123 E.T. Δήμου Κομοτηνής,556,361,3,0,3,358,153,0,20,0,118,6,65,4,7,1,3,46,63,2,10,1,4,42,16,3,2,0,4,0,16,7,0,2,3,2,7,1,0,2,0,0,5,1,0,0,0,0,0,1,0,0,0,3,3,1,1,3,2,0,0,8,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,1,7,6,1,1,0,0,1,1,0,0,0,0,1,1,2,1
2 - Ροδόπης,124 E.T. Δήμου Κομοτηνής,558,348,15,4,19,329,109,0,15,1,79,7,54,6,0,1,3,38,63,4,14,3,2,36,25,8,8,0,6,0,22,8,0,7,2,2,4,1,0,1,0,0,0,0,0,0,0,1,1,2,0,1,0,4,3,2,2,2,1,1,0,10,5,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,4,2,1,2,2,2,1,1,1,0,0,2,1,11,4
2 - Ροδόπης,125 E.T. Δήμου Κομοτηνής,552,330,4,1,5,325,140,0,9,0,117,8,52,5,3,1,1,35,40,1,15,2,6,14,15,7,2,0,3,0,29,14,1,0,1,11,7,1,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,3,2,2,1,4,2,0,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,3,3,2,2,2,0,1,1,1,0,0,0,3,3,12,8
2 - Ροδόπης,126 E.T. Δήμου Κομοτηνής,559,348,7,5,12,336,143,0,9,0,119,13,63,6,1,1,2,52,49,1,16,1,3,25,14,7,2,0,2,0,17,8,0,2,4,3,8,2,3,1,0,1,0,0,1,1,0,0,0,4,1,1,1,1,1,0,0,6,1,3,1,12,4,5,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,6,6,0,0,1,0,1,1,0,0,0,0,3,3,4,4
2 - Ροδόπης,127 E.T. Δήμου Κομοτηνής,556,348,8,5,13,335,128,1,16,0,96,7,70,7,4,0,3,54,47,1,13,1,6,23,11,4,2,0,5,0,14,5,1,2,1,0,8,1,4,1,0,0,1,1,1,1,0,2,0,2,0,0,0,3,3,1,0,5,0,3,1,12,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,3,2,1,0,1,1,1,1,1,1,0,0,5,2,14,7
2 - Ροδόπης,128 E.T. Δήμου Κομοτηνής,546,351,12,1,13,338,154,0,14,0,119,16,44,2,2,0,0,35,52,1,13,0,8,27,15,8,1,0,1,0,17,9,0,1,3,2,7,1,4,1,0,0,2,2,0,0,0,0,0,1,0,0,1,6,3,0,0,6,1,0,2,11,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,2,2,2,1,0,0,2,1,1,0,1,0,2,1,11,9
2 - Ροδόπης,129 E.T. Δήμου Κομοτηνής,552,354,13,1,14,340,138,1,11,0,110,6,66,3,1,1,1,57,39,2,7,1,3,26,15,8,5,0,0,0,23,8,1,2,3,6,4,1,1,0,0,0,2,2,3,1,1,0,0,3,0,1,1,3,1,0,0,4,1,2,1,14,3,6,4,0,0,0,0,1,1,1,1,1,0,0,0,2,0,1,0,1,0,2,2,3,2,1,1,4,2,0,0,0,0,1,1,9,8
2 - Ροδόπης,130 E.T. Δήμου Κομοτηνής,416,247,7,2,9,238,105,0,16,1,74,7,28,3,0,0,0,22,35,0,9,0,4,22,6,1,2,1,1,0,28,14,2,1,1,6,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,6,4,1,1,6,2,3,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,2,2,3,2,2,0,2,0,2,1,0,0,3,1,3,3
2 - Ροδόπης,131 E.T. Δήμου Κομοτηνής,152,193,4,0,4,189,109,0,20,0,55,25,20,3,1,0,0,15,23,0,3,0,3,14,1,0,1,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,5,2,2,1,12,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,3,3,1,0,1,0,3,2,1,1
2 - Ροδόπης,132 E.T. Δήμου Κομοτηνής,573,367,10,1,11,356,186,3,17,1,150,12,44,2,4,1,0,36,52,1,20,0,3,26,6,1,1,0,2,0,26,10,4,4,0,3,5,2,1,2,0,0,2,1,0,0,0,0,0,1,1,0,0,1,1,2,2,2,1,0,0,16,8,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,1,0,0,0,0,0,2,2,4,4
2 - Ροδόπης,133 E.T. Δήμου Κομοτηνής,468,142,9,4,13,129,6,0,0,0,3,2,97,1,2,19,14,58,22,18,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,134 E.T. Δήμου Κομοτηνής,442,123,2,1,3,120,3,0,0,0,3,0,104,6,1,14,18,59,8,5,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,135 E.T. Δήμου Κομοτηνής,466,153,6,0,6,147,4,0,0,0,3,1,118,1,0,23,21,73,22,17,0,3,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,136 E.T. Δήμου Κομοτηνής,506,164,5,3,8,156,5,0,1,0,3,1,127,1,0,13,18,95,16,12,0,2,0,2,2,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 - Ροδόπης,137 E.T. Δήμου Κομοτηνής,366,230,3,1,4,226,72,0,7,0,51,7,43,7,3,0,1,28,39,0,8,0,2,25,13,10,0,0,1,0,30,13,2,2,4,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,1,0,0,3,2,1,1,3,1,1,0,3,3,6,4
2 - Ροδόπης,138 E.T. Δήμου Κομοτηνής,478,328,16,6,22,306,63,3,2,1,48,6,99,2,3,24,35,29,85,19,6,33,2,25,7,3,1,0,0,2,24,9,2,6,2,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,4,3,2,2,4,3,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,2,0,0,0,1,1,1,0,1,0,2,2,4,4
